sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Dulles Airport";"Jul 12, 2026, 00:00:00";"5.97";"332.14";"13.51"
"Dulles Airport";"Jul 11, 2026, 23:00:00";"8.85";"233.05";"7.12"
"Dulles Airport";"Jul 11, 2026, 22:00:00";"0.88";"179.46";"8.37"
"Dulles Airport";"Jul 11, 2026, 21:00:00";"0";"151.07";"9.29"
"Dulles Airport";"Jul 11, 2026, 20:00:00";"0";"83.56";"9.62"
"Dulles Airport";"Jul 11, 2026, 19:00:00";"0";"54.85";"9.35"
"Dulles Airport";"Jul 11, 2026, 18:00:00";"0";"51.46";"9.55"
"Dulles Airport";"Jul 11, 2026, 17:00:00";"0";"59.18";"11.08"
"Dulles Airport";"Jul 11, 2026, 16:00:00";"0";"69.17";"11.39"
"Dulles Airport";"Jul 11, 2026, 15:00:00";"0";"84.99";"11.45"
"Dulles Airport";"Jul 11, 2026, 14:00:00";"0";"102.39";"9.35"
"Dulles Airport";"Jul 11, 2026, 13:00:00";"0";"119.82";"8.62"
"Dulles Airport";"Jul 11, 2026, 12:00:00";"0";"136.25";"7.74"
"Dulles Airport";"Jul 11, 2026, 11:00:00";"0";"161.59";"6.51"
"Dulles Airport";"Jul 11, 2026, 10:00:00";"0";"216.99";"5.13"
"Dulles Airport";"Jul 11, 2026, 09:00:00";"0.42";"274.6";"4.7"
"Dulles Airport";"Jul 11, 2026, 08:00:00";"1.4";"360.17";"4.92"
"Dulles Airport";"Jul 11, 2026, 07:00:00";"3.08";"378.72";"5.68"
"Dulles Airport";"Jul 11, 2026, 06:00:00";"1.42";"380.42";"8.17"
"Dulles Airport";"Jul 11, 2026, 05:00:00";"1.21";"436.63";"10.26"
"Dulles Airport";"Jul 11, 2026, 04:00:00";"1.33";"489.14";"13.78"
"Dulles Airport";"Jul 11, 2026, 03:00:00";"3.23";"483.4";"16.91"
"Dulles Airport";"Jul 11, 2026, 02:00:00";"4.22";"465.87";"17.53"
"Dulles Airport";"Jul 11, 2026, 01:00:00";"5.69";"411.71";"18.75"
"Dulles Airport";"Jul 11, 2026, 00:00:00";"3.37";"373.48";"17.53"
"Dulles Airport";"Jul 10, 2026, 23:00:00";"3.94";"337.39";"12.79"
"Dulles Airport";"Jul 10, 2026, 22:00:00";"22.07";"292.54";"8.85"
"Dulles Airport";"Jul 10, 2026, 21:00:00";"5.83";"207.55";"7.02"
"Dulles Airport";"Jul 10, 2026, 20:00:00";"8.66";"180.73";"4.96"
"Dulles Airport";"Jul 10, 2026, 19:00:00";"1.05";"166.64";"8.54"
"Dulles Airport";"Jul 10, 2026, 18:00:00";"0";"182.22";"9.44"
"Dulles Airport";"Jul 10, 2026, 17:00:00";"0";"279.23";"11.84"
"Dulles Airport";"Jul 10, 2026, 16:00:00";"0.11";"195.75";"12.99"
"Dulles Airport";"Jul 10, 2026, 15:00:00";"0";"131.45";"11.49"
"Dulles Airport";"Jul 10, 2026, 14:00:00";"1.29";"122.64";"12.54"
"Dulles Airport";"Jul 10, 2026, 13:00:00";"0";"129.88";"13.27"
"Dulles Airport";"Jul 10, 2026, 12:00:00";"0";"161.95";"11.94"
"Dulles Airport";"Jul 10, 2026, 11:00:00";"0";"208.65";"10.31"
"Dulles Airport";"Jul 10, 2026, 10:00:00";"0";"309.77";"9.59"
"Dulles Airport";"Jul 10, 2026, 09:00:00";"0.38";"489.12";"11.26"
"Dulles Airport";"Jul 10, 2026, 08:00:00";"5.86";"666.6";"16.35"
"Dulles Airport";"Jul 10, 2026, 07:00:00";"1.83";"553.76";"0"
"Dulles Airport";"Jul 10, 2026, 06:00:00";"2.28";"485.82";"0"
"Dulles Airport";"Jul 10, 2026, 05:00:00";"1.63";"510.85";"0"
"Dulles Airport";"Jul 10, 2026, 04:00:00";"4.55";"462.92";"0"
"Dulles Airport";"Jul 10, 2026, 03:00:00";"6.22";"524.62";"0"
"Dulles Airport";"Jul 10, 2026, 02:00:00";"12.15";"598.3";"0"
"Dulles Airport";"Jul 10, 2026, 01:00:00";"14.17";"567.43";"0"
"Dulles Airport";"Jul 10, 2026, 00:00:00";"9.46";"525.73";"0"
"Dulles Airport";"Jul 9, 2026, 23:00:00";"1.52";"434.44";"0"
"Dulles Airport";"Jul 9, 2026, 22:00:00";"0.93";"440.85";"0"
"Dulles Airport";"Jul 9, 2026, 21:00:00";"1";"443.21";"2.99"
"Dulles Airport";"Jul 9, 2026, 20:00:00";"0.84";"458.42";"2.41"
"Dulles Airport";"Jul 9, 2026, 19:00:00";"6.45";"617.06";"3.84"
"Dulles Airport";"Jul 9, 2026, 18:00:00";"6.96";"538.74";"8.13"
"Dulles Airport";"Jul 9, 2026, 17:00:00";"9.79";"464.79";"10.42"
"Dulles Airport";"Jul 9, 2026, 16:00:00";"7.58";"222.51";"4.24"
"Dulles Airport";"Jul 9, 2026, 15:00:00";"0";"252.98";"8.68"
"Dulles Airport";"Jul 9, 2026, 14:00:00";"0";"318.72";"10.47"
"Dulles Airport";"Jul 9, 2026, 13:00:00";"0";"413.09";"9.85"
"Dulles Airport";"Jul 9, 2026, 12:00:00";"0";"488.47";"9.99"
"Dulles Airport";"Jul 9, 2026, 11:00:00";"0.11";"584.71";"9.03"
"Dulles Airport";"Jul 9, 2026, 10:00:00";"0.45";"684.07";"8.5"
"Dulles Airport";"Jul 9, 2026, 09:00:00";"2.19";"716.83";"7.86"
"Dulles Airport";"Jul 9, 2026, 08:00:00";"5.77";"688.55";"8.12"
"Dulles Airport";"Jul 9, 2026, 07:00:00";"5.31";"627.27";"8.61"
"Dulles Airport";"Jul 9, 2026, 06:00:00";"3.61";"587.48";"6.95"
"Dulles Airport";"Jul 9, 2026, 05:00:00";"4.36";"589.23";"6.68"
"Dulles Airport";"Jul 9, 2026, 04:00:00";"7.27";"553.21";"6.54"
"Dulles Airport";"Jul 9, 2026, 03:00:00";"5.68";"518.85";"6.95"
"Dulles Airport";"Jul 9, 2026, 02:00:00";"5.87";"474.52";"6.6"
"Dulles Airport";"Jul 9, 2026, 01:00:00";"10.78";"371.65";"9.8"
"Dulles Airport";"Jul 9, 2026, 00:00:00";"20.5";"331.38";"6.77"
"Dulles Airport";"Jul 8, 2026, 23:00:00";"16.64";"279.47";"8.87"
"Dulles Airport";"Jul 8, 2026, 22:00:00";"9.38";"239.62";"7.25"
"Dulles Airport";"Jul 8, 2026, 21:00:00";"2.59";"207.45";"7.66"
"Dulles Airport";"Jul 8, 2026, 20:00:00";"1.61";"164.77";"6.73"
"Dulles Airport";"Jul 8, 2026, 19:00:00";"3.57";"161.33";"6.43"
"Dulles Airport";"Jul 8, 2026, 18:00:00";"0.32";"174.55";"5.83"
"Dulles Airport";"Jul 8, 2026, 17:00:00";"0.07";"181.7";"6.63"
"Dulles Airport";"Jul 8, 2026, 16:00:00";"0";"214.94";"6.04"
"Dulles Airport";"Jul 8, 2026, 15:00:00";"0.35";"256.37";"6.15"
"Dulles Airport";"Jul 8, 2026, 14:00:00";"0.99";"312.02";"5.16"
"Dulles Airport";"Jul 8, 2026, 13:00:00";"1.01";"344.91";"5.03"
"Dulles Airport";"Jul 8, 2026, 12:00:00";"3.06";"395";"4.92"
"Dulles Airport";"Jul 8, 2026, 11:00:00";"3.18";"469.42";"5.08"
"Dulles Airport";"Jul 8, 2026, 10:00:00";"4.94";"507.56";"6.05"
"Dulles Airport";"Jul 8, 2026, 09:00:00";"5.9";"529.59";"6.18"
"Dulles Airport";"Jul 8, 2026, 08:00:00";"6.95";"575.9";"11.49"
"Dulles Airport";"Jul 8, 2026, 07:00:00";"7.92";"576.66";"12.78"
"Dulles Airport";"Jul 8, 2026, 06:00:00";"6.86";"574.15";"12.76"
"Dulles Airport";"Jul 8, 2026, 05:00:00";"5.15";"591.91";"12.94"
"Dulles Airport";"Jul 8, 2026, 04:00:00";"3.31";"629.08";"18.62"
"Dulles Airport";"Jul 8, 2026, 03:00:00";"3.12";"706.66";"20.6"
"Dulles Airport";"Jul 8, 2026, 02:00:00";"2.37";"693.18";"20.94"
"Dulles Airport";"Jul 8, 2026, 01:00:00";"1.69";"657.63";"0"
"Dulles Airport";"Jul 8, 2026, 00:00:00";"0.35";"591.44";"0"
"Dulles Airport";"Jul 7, 2026, 23:00:00";"0.44";"548.95";"0"
"Dulles Airport";"Jul 7, 2026, 22:00:00";"0";"517.28";"0"
"Dulles Airport";"Jul 7, 2026, 21:00:00";"0.21";"525.79";"0"
"Dulles Airport";"Jul 7, 2026, 20:00:00";"0.05";"481.77";"12.27"
"Dulles Airport";"Jul 7, 2026, 19:00:00";"0.16";"328.28";"12.14"
"Dulles Airport";"Jul 7, 2026, 18:00:00";"0";"220.22";"10.75"
"Dulles Airport";"Jul 7, 2026, 17:00:00";"0";"215.59";"11.42"
"Dulles Airport";"Jul 7, 2026, 16:00:00";"0";"247.41";"12.87"
"Dulles Airport";"Jul 7, 2026, 15:00:00";"0";"284.15";"11.27"
"Dulles Airport";"Jul 7, 2026, 14:00:00";"0.46";"314.76";"10.22"
"Dulles Airport";"Jul 7, 2026, 13:00:00";"0.04";"370.76";"7.99"
"Dulles Airport";"Jul 7, 2026, 12:00:00";"0.48";"458.9";"9.27"
"Dulles Airport";"Jul 7, 2026, 11:00:00";"0.59";"545.35";"8.85"
"Dulles Airport";"Jul 7, 2026, 10:00:00";"2.42";"591.79";"13.8"
"Dulles Airport";"Jul 7, 2026, 09:00:00";"4.43";"618.94";"20.71"
"Dulles Airport";"Jul 7, 2026, 08:00:00";"4.07";"619.89";"23.77"
"Dulles Airport";"Jul 7, 2026, 07:00:00";"5.03";"648.08";"30.36"
"Dulles Airport";"Jul 7, 2026, 06:00:00";"2.94";"654.73";"18.36"
"Dulles Airport";"Jul 7, 2026, 05:00:00";"2.41";"647.2";"17.05"
"Dulles Airport";"Jul 7, 2026, 04:00:00";"2.1";"616.28";"11.23"
"Dulles Airport";"Jul 7, 2026, 03:00:00";"3.05";"592.36";"11.79"
"Dulles Airport";"Jul 7, 2026, 02:00:00";"7.6";"605.67";"12.77"
"Dulles Airport";"Jul 7, 2026, 01:00:00";"9.16";"572.42";"9.59"
"Dulles Airport";"Jul 7, 2026, 00:00:00";"4.87";"504.6";"12.04"
"Dulles Airport";"Jul 6, 2026, 23:00:00";"5.57";"378.31";"16.9"
"Dulles Airport";"Jul 6, 2026, 22:00:00";"5.9";"212.75";"10.57"
"Dulles Airport";"Jul 6, 2026, 21:00:00";"0.22";"139.6";"7.17"
"Dulles Airport";"Jul 6, 2026, 20:00:00";"0";"173.8";"10.59"
"Dulles Airport";"Jul 6, 2026, 19:00:00";"0";"178.83";"9.67"
"Dulles Airport";"Jul 6, 2026, 18:00:00";"0";"161.8";"9.7"
"Dulles Airport";"Jul 6, 2026, 17:00:00";"0";"143.84";"11.04"
"Dulles Airport";"Jul 6, 2026, 16:00:00";"0";"150.43";"11.05"
"Dulles Airport";"Jul 6, 2026, 15:00:00";"0";"148.36";"10.97"
"Dulles Airport";"Jul 6, 2026, 14:00:00";"0";"179.24";"10.29"
"Dulles Airport";"Jul 6, 2026, 13:00:00";"0";"226.26";"8.7"
"Dulles Airport";"Jul 6, 2026, 12:00:00";"0.03";"294.95";"7.69"
"Dulles Airport";"Jul 6, 2026, 11:00:00";"0.51";"352.73";"7.15"
"Dulles Airport";"Jul 6, 2026, 10:00:00";"1.13";"381.74";"6.17"
"Dulles Airport";"Jul 6, 2026, 09:00:00";"2.46";"433.04";"5.05"
"Dulles Airport";"Jul 6, 2026, 08:00:00";"6.36";"504.07";"9.24"
"Dulles Airport";"Jul 6, 2026, 07:00:00";"2.91";"479.74";"13.48"
"Dulles Airport";"Jul 6, 2026, 06:00:00";"2.9";"460.48";"14.43"
"Dulles Airport";"Jul 6, 2026, 05:00:00";"1.6";"430.95";"14.86"
"Dulles Airport";"Jul 6, 2026, 04:00:00";"2.26";"406.55";"13.54"
"Dulles Airport";"Jul 6, 2026, 03:00:00";"2.61";"382.62";"11.35"
"Dulles Airport";"Jul 6, 2026, 02:00:00";"2.84";"347.66";"9.55"
"Dulles Airport";"Jul 6, 2026, 01:00:00";"2.77";"310.26";"8.82"
"Dulles Airport";"Jul 6, 2026, 00:00:00";"4.65";"202.36";"6.24"
"Dulles Airport";"Jul 5, 2026, 23:00:00";"1.83";"112.37";"7.94"
"Dulles Airport";"Jul 5, 2026, 22:00:00";"2.97";"78.45";"9.07"
"Dulles Airport";"Jul 5, 2026, 21:00:00";"3.32";"52.73";"7.77"
"Dulles Airport";"Jul 5, 2026, 20:00:00";"4.87";"53.67";"10.82"
"Dulles Airport";"Jul 5, 2026, 19:00:00";"0";"67.18";"17.94"
"Dulles Airport";"Jul 5, 2026, 18:00:00";"0";"36.71";"17.36"
"Dulles Airport";"Jul 5, 2026, 17:00:00";"0";"12.6";"14.19"
"Dulles Airport";"Jul 5, 2026, 16:00:00";"0";"8.26";"12.2"
"Dulles Airport";"Jul 5, 2026, 15:00:00";"0";"11.61";"11.73"
"Dulles Airport";"Jul 5, 2026, 14:00:00";"0";"12.67";"9.97"
"Dulles Airport";"Jul 5, 2026, 13:00:00";"0";"26.47";"10.17"
"Dulles Airport";"Jul 5, 2026, 12:00:00";"0";"53.65";"9.98"
"Dulles Airport";"Jul 5, 2026, 11:00:00";"0";"97.36";"10.22"
"Dulles Airport";"Jul 5, 2026, 10:00:00";"2.64";"131.75";"7.6"
"Dulles Airport";"Jul 5, 2026, 09:00:00";"0";"188.96";"6.84"
"Dulles Airport";"Jul 5, 2026, 08:00:00";"1.39";"337.86";"9.82"
"Dulles Airport";"Jul 5, 2026, 07:00:00";"1.38";"345.98";"13.74"
"Dulles Airport";"Jul 5, 2026, 06:00:00";"2.31";"331.53";"12.31"
"Dulles Airport";"Jul 5, 2026, 05:00:00";"2.66";"317.12";"14.7"
"Dulles Airport";"Jul 5, 2026, 04:00:00";"4.35";"304.09";"16.17"
"Dulles Airport";"Jul 5, 2026, 03:00:00";"17.01";"288.61";"16.61"
"Dulles Airport";"Jul 5, 2026, 02:00:00";"4.79";"206.86";"13.54"
"Dulles Airport";"Jul 5, 2026, 01:00:00";"1.39";"181.73";"13.67"
"Dulles Airport";"Jul 5, 2026, 00:00:00";"2.06";"173.17";"13.1"
"Dulles Airport";"Jul 4, 2026, 23:00:00";"6.59";"194.06";"14.73"
"Dulles Airport";"Jul 4, 2026, 22:00:00";"8.84";"143";"7.45"
"Dulles Airport";"Jul 4, 2026, 21:00:00";"4.93";"63.02";"5.91"
"Dulles Airport";"Jul 4, 2026, 20:00:00";"0.09";"33.46";"7.66"
"Dulles Airport";"Jul 4, 2026, 19:00:00";"0";"39.72";"12.6"
"Dulles Airport";"Jul 4, 2026, 18:00:00";"0";"22.68";"15.6"
"Dulles Airport";"Jul 4, 2026, 17:00:00";"0";"2.78";"12.57"
"Dulles Airport";"Jul 4, 2026, 16:00:00";"0";"2.55";"12.16"
"Dulles Airport";"Jul 4, 2026, 15:00:00";"0";"2.56";"11.04"
"Dulles Airport";"Jul 4, 2026, 14:00:00";"0";"2.03";"8.78"
"Dulles Airport";"Jul 4, 2026, 13:00:00";"0";"10.42";"7.99"
"Dulles Airport";"Jul 4, 2026, 12:00:00";"0";"40.86";"8.41"
"Dulles Airport";"Jul 4, 2026, 11:00:00";"0";"73.46";"9.7"
"Dulles Airport";"Jul 4, 2026, 10:00:00";"0";"105.76";"9.19"
"Dulles Airport";"Jul 4, 2026, 09:00:00";"0";"94.53";"6.67"
"Dulles Airport";"Jul 4, 2026, 08:00:00";"0";"95.22";"4.81"
"Dulles Airport";"Jul 4, 2026, 07:00:00";"0";"115.02";"5.98"
"Dulles Airport";"Jul 4, 2026, 06:00:00";"0";"165.41";"7.98"
"Dulles Airport";"Jul 4, 2026, 05:00:00";"0";"225.29";"9.91"
"Dulles Airport";"Jul 4, 2026, 04:00:00";"0";"282.85";"12.85"
"Dulles Airport";"Jul 4, 2026, 03:00:00";"0";"269.95";"13.34"
"Dulles Airport";"Jul 4, 2026, 02:00:00";"0";"244.15";"12.89"
"Dulles Airport";"Jul 4, 2026, 01:00:00";"0";"249.73";"11.71"
"Dulles Airport";"Jul 4, 2026, 00:00:00";"0";"240.06";"13.64"
"Dulles Airport";"Jul 3, 2026, 23:00:00";"0";"193.01";"13.37"
"Dulles Airport";"Jul 3, 2026, 22:00:00";"0";"152.2";"11.97"
"Dulles Airport";"Jul 3, 2026, 21:00:00";"0";"95.19";"14.16"
"Dulles Airport";"Jul 3, 2026, 20:00:00";"0";"60.21";"14.97"
"Dulles Airport";"Jul 3, 2026, 19:00:00";"0";"42";"14.43"
"Dulles Airport";"Jul 3, 2026, 18:00:00";"0";"37.92";"14.13"
"Dulles Airport";"Jul 3, 2026, 17:00:00";"0";"35.24";"13.7"
"Dulles Airport";"Jul 3, 2026, 16:00:00";"0";"33.51";"12.86"
"Dulles Airport";"Jul 3, 2026, 15:00:00";"0";"34.26";"12.81"
"Dulles Airport";"Jul 3, 2026, 14:00:00";"0";"39.14";"12.35"
"Dulles Airport";"Jul 3, 2026, 13:00:00";"0";"57.93";"12.47"
"Dulles Airport";"Jul 3, 2026, 12:00:00";"0";"106.98";"14.73"
"Dulles Airport";"Jul 3, 2026, 11:00:00";"0";"172.82";"15.86"
"Dulles Airport";"Jul 3, 2026, 10:00:00";"0";"253.38";"14.8"
"Dulles Airport";"Jul 3, 2026, 09:00:00";"0";"276.06";"15.74"
"Dulles Airport";"Jul 3, 2026, 08:00:00";"0";"328";"14.55"
"Dulles Airport";"Jul 3, 2026, 07:00:00";"0.48";"347.03";"13.92"
"Dulles Airport";"Jul 3, 2026, 06:00:00";"0.65";"324.52";"14.79"
"Dulles Airport";"Jul 3, 2026, 05:00:00";"0.56";"258.44";"13.79"
"Dulles Airport";"Jul 3, 2026, 04:00:00";"0.21";"222.7";"12.55"
"Dulles Airport";"Jul 3, 2026, 03:00:00";"0.03";"204.18";"11.89"
"Dulles Airport";"Jul 3, 2026, 02:00:00";"0";"179.48";"12.21"
"Dulles Airport";"Jul 3, 2026, 01:00:00";"0";"188.52";"11.83"
"Dulles Airport";"Jul 3, 2026, 00:00:00";"0";"238.53";"11.82"
"Dulles Airport";"Jul 2, 2026, 23:00:00";"1.22";"188.01";"11.62"
"Dulles Airport";"Jul 2, 2026, 22:00:00";"4.98";"141.05";"11.73"
"Dulles Airport";"Jul 2, 2026, 21:00:00";"0";"109.63";"14.35"
"Dulles Airport";"Jul 2, 2026, 20:00:00";"0";"85.48";"16.31"
"Dulles Airport";"Jul 2, 2026, 19:00:00";"0";"49.81";"16.58"
"Dulles Airport";"Jul 2, 2026, 18:00:00";"0";"44.93";"17.46"
"Dulles Airport";"Jul 2, 2026, 17:00:00";"0";"42.36";"17.08"
"Dulles Airport";"Jul 2, 2026, 16:00:00";"0";"52.26";"18.18"
"Dulles Airport";"Jul 2, 2026, 15:00:00";"0";"52.43";"18.17"
"Dulles Airport";"Jul 2, 2026, 14:00:00";"0";"80.66";"18.33"
"Dulles Airport";"Jul 2, 2026, 13:00:00";"0";"118.4";"20.57"
"Dulles Airport";"Jul 2, 2026, 12:00:00";"0";"148.35";"21.65"
"Dulles Airport";"Jul 2, 2026, 11:00:00";"0";"198.85";"18.82"
"Dulles Airport";"Jul 2, 2026, 10:00:00";"0";"280.84";"16.32"
"Dulles Airport";"Jul 2, 2026, 09:00:00";"0";"374.62";"14.89"
"Dulles Airport";"Jul 2, 2026, 08:00:00";"1.54";"542.67";"12.88"
"Dulles Airport";"Jul 2, 2026, 07:00:00";"2.7";"570.29";"18.27"
"Dulles Airport";"Jul 2, 2026, 06:00:00";"2.03";"496.27";"18.58"
"Dulles Airport";"Jul 2, 2026, 05:00:00";"2.93";"460.2";"18.68"
"Dulles Airport";"Jul 2, 2026, 04:00:00";"8.51";"433.74";"18.56"
"Dulles Airport";"Jul 2, 2026, 03:00:00";"3.48";"407.78";"16.89"
"Dulles Airport";"Jul 2, 2026, 02:00:00";"1.73";"369.58";"15.14"
"Dulles Airport";"Jul 2, 2026, 01:00:00";"15.68";"349.52";"13.73"
"Dulles Airport";"Jul 2, 2026, 00:00:00";"7.26";"287.4";"13.83"
"Dulles Airport";"Jul 1, 2026, 23:00:00";"0";"210.82";"13.9"
"Dulles Airport";"Jul 1, 2026, 22:00:00";"0.04";"161.38";"14.22"
"Dulles Airport";"Jul 1, 2026, 21:00:00";"0";"116.28";"16.26"
"Dulles Airport";"Jul 1, 2026, 20:00:00";"0";"82.39";"18.14"
"Dulles Airport";"Jul 1, 2026, 19:00:00";"0";"69.71";"18.13"
"Dulles Airport";"Jul 1, 2026, 18:00:00";"0";"70.63";"17.95"
"Dulles Airport";"Jul 1, 2026, 17:00:00";"0";"79.67";"17.9"
"Dulles Airport";"Jul 1, 2026, 16:00:00";"0";"92";"17.44"
"Dulles Airport";"Jul 1, 2026, 15:00:00";"0";"101.49";"17.03"
"Dulles Airport";"Jul 1, 2026, 14:00:00";"0";"111.88";"16.35"
"Dulles Airport";"Jul 1, 2026, 13:00:00";"0";"151.84";"14.66"
"Dulles Airport";"Jul 1, 2026, 12:00:00";"0";"171.2";"12.94"
"Dulles Airport";"Jul 1, 2026, 11:00:00";"0";"169.59";"9.4"
"Dulles Airport";"Jul 1, 2026, 10:00:00";"0.66";"182.73";"6.57"
"Dulles Airport";"Jul 1, 2026, 09:00:00";"2.06";"174.96";"5.32"
"Dulles Airport";"Jul 1, 2026, 08:00:00";"9.76";"166.56";"4.71"
"Dulles Airport";"Jul 1, 2026, 07:00:00";"13.94";"154";"4.26"
"Dulles Airport";"Jul 1, 2026, 06:00:00";"8.41";"139.65";"4.08"
"Dulles Airport";"Jul 1, 2026, 05:00:00";"6.41";"127.28";"3.79"
"Dulles Airport";"Jul 1, 2026, 04:00:00";"6.09";"109.56";"4"
"Dulles Airport";"Jul 1, 2026, 03:00:00";"7.23";"90.68";"3.77"
"Dulles Airport";"Jul 1, 2026, 02:00:00";"6.03";"82.68";"3.4"
"Dulles Airport";"Jul 1, 2026, 01:00:00";"11.1";"74.98";"3.41"
"Dulles Airport";"Jul 1, 2026, 00:00:00";"24.47";"67.71";"3.08"
"Dulles Airport";"Jun 30, 2026, 23:00:00";"12.39";"60.66";"3.09"
"Dulles Airport";"Jun 30, 2026, 22:00:00";"11.05";"53.76";"3.44"
"Dulles Airport";"Jun 30, 2026, 21:00:00";"5.75";"57.69";"4.09"
"Dulles Airport";"Jun 30, 2026, 20:00:00";"3.06";"67.99";"5.09"
"Dulles Airport";"Jun 30, 2026, 19:00:00";"0";"72.93";"5.84"
"Dulles Airport";"Jun 30, 2026, 18:00:00";"0";"80.29";"6.27"
"Dulles Airport";"Jun 30, 2026, 17:00:00";"0";"92.45";"6.47"
"Dulles Airport";"Jun 30, 2026, 16:00:00";"0";"94.78";"6.71"
"Dulles Airport";"Jun 30, 2026, 15:00:00";"0";"97.67";"6.81"
"Dulles Airport";"Jun 30, 2026, 14:00:00";"0";"108.01";"5.84"
"Dulles Airport";"Jun 30, 2026, 13:00:00";"0";"125.26";"6.29"
"Dulles Airport";"Jun 30, 2026, 12:00:00";"0";"176.61";"5.96"
"Dulles Airport";"Jun 30, 2026, 11:00:00";"0";"230.6";"6.23"
"Dulles Airport";"Jun 30, 2026, 10:00:00";"1.57";"322.34";"6.15"
"Dulles Airport";"Jun 30, 2026, 09:00:00";"7.91";"414.02";"7.24"
"Dulles Airport";"Jun 30, 2026, 08:00:00";"12.63";"441.33";"9.3"
"Dulles Airport";"Jun 30, 2026, 07:00:00";"14.53";"375.77";"13.57"
"Dulles Airport";"Jun 30, 2026, 06:00:00";"5.76";"305.65";"15.09"
"Dulles Airport";"Jun 30, 2026, 05:00:00";"4.5";"311.07";"12.58"
"Dulles Airport";"Jun 30, 2026, 04:00:00";"5.17";"282.8";"11.53"
"Dulles Airport";"Jun 30, 2026, 03:00:00";"13.01";"274.53";"11.52"
"Dulles Airport";"Jun 30, 2026, 02:00:00";"7.32";"248.83";"12.38"
"Dulles Airport";"Jun 30, 2026, 01:00:00";"26.2";"225.06";"11.56"
"Dulles Airport";"Jun 30, 2026, 00:00:00";"21.53";"176.23";"9.25"
"Dulles Airport";"Jun 29, 2026, 23:00:00";"15.71";"137.25";"6.26"
"Dulles Airport";"Jun 29, 2026, 22:00:00";"8.51";"130.33";"6.45"
"Dulles Airport";"Jun 29, 2026, 21:00:00";"4.3";"108.23";"6.81"
"Dulles Airport";"Jun 29, 2026, 20:00:00";"2.6";"92.47";"6.73"
"Dulles Airport";"Jun 29, 2026, 19:00:00";"1.1";"96.3";"9.54"
"Dulles Airport";"Jun 29, 2026, 18:00:00";"0";"111.44";"11.62"
"Dulles Airport";"Jun 29, 2026, 17:00:00";"0";"133.39";"8.77"
"Dulles Airport";"Jun 29, 2026, 16:00:00";"0.28";"118.92";"7.13"
"Dulles Airport";"Jun 29, 2026, 15:00:00";"0";"115.98";"6.61"
"Dulles Airport";"Jun 29, 2026, 14:00:00";"0";"150.89";"6.08"
"Dulles Airport";"Jun 29, 2026, 13:00:00";"0";"210.72";"7.15"
"Dulles Airport";"Jun 29, 2026, 12:00:00";"0";"325.77";"9.1"
"Dulles Airport";"Jun 29, 2026, 11:00:00";"2";"432.08";"8.95"
"Dulles Airport";"Jun 29, 2026, 10:00:00";"6.48";"587.17";"18.1"
"Dulles Airport";"Jun 29, 2026, 09:00:00";"7.98";"687.47";"20.87"
"Dulles Airport";"Jun 29, 2026, 08:00:00";"2.45";"712.86";"15.92"
"Dulles Airport";"Jun 29, 2026, 07:00:00";"1";"593.46";"16.65"
"Dulles Airport";"Jun 29, 2026, 06:00:00";"1.39";"516.69";"0"
"Dulles Airport";"Jun 29, 2026, 05:00:00";"0.75";"458.72";"0"
"Dulles Airport";"Jun 29, 2026, 04:00:00";"0.83";"488.7";"0"
"Dulles Airport";"Jun 29, 2026, 03:00:00";"0.38";"538.51";"0"
"Dulles Airport";"Jun 29, 2026, 02:00:00";"0.69";"553.93";"11.94"
"Dulles Airport";"Jun 29, 2026, 01:00:00";"3.09";"512.82";"13.39"
"Dulles Airport";"Jun 29, 2026, 00:00:00";"0.74";"498.62";"0"
"Dulles Airport";"Jun 28, 2026, 23:00:00";"0.29";"457.48";"0"
"Dulles Airport";"Jun 28, 2026, 22:00:00";"0.27";"460.08";"0"
"Dulles Airport";"Jun 28, 2026, 21:00:00";"0.49";"472.26";"0"
"Dulles Airport";"Jun 28, 2026, 20:00:00";"0.37";"426.92";"3.29"
"Dulles Airport";"Jun 28, 2026, 19:00:00";"0";"418.28";"2.73"
"Dulles Airport";"Jun 28, 2026, 18:00:00";"1.62";"478.14";"2.41"
"Dulles Airport";"Jun 28, 2026, 17:00:00";"2.14";"508.08";"2.44"
"Dulles Airport";"Jun 28, 2026, 16:00:00";"3.89";"521.76";"2.56"
"Dulles Airport";"Jun 28, 2026, 15:00:00";"2.99";"539.59";"2.46"
"Dulles Airport";"Jun 28, 2026, 14:00:00";"3.72";"579.86";"2.42"
"Dulles Airport";"Jun 28, 2026, 13:00:00";"4.18";"596.47";"2.8"
"Dulles Airport";"Jun 28, 2026, 12:00:00";"4.77";"601.4";"3.87"
"Dulles Airport";"Jun 28, 2026, 11:00:00";"4.2";"577.64";"7.15"
"Dulles Airport";"Jun 28, 2026, 10:00:00";"3.9";"589.96";"9.42"
"Dulles Airport";"Jun 28, 2026, 09:00:00";"4.34";"581.21";"21.98"
"Dulles Airport";"Jun 28, 2026, 08:00:00";"4.41";"575.03";"31.38"
"Dulles Airport";"Jun 28, 2026, 07:00:00";"3.95";"552.77";"32.08"
"Dulles Airport";"Jun 28, 2026, 06:00:00";"3.07";"543.65";"28.14"
