sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"1757 Golf Club";"Aug 10, 2026, 23:00:00";"14.14";"225.84";"7.27"
"1757 Golf Club";"Aug 10, 2026, 22:00:00";"11.47";"240.6";"6.14"
"1757 Golf Club";"Aug 10, 2026, 21:00:00";"8.39";"238.61";"5.84"
"1757 Golf Club";"Aug 10, 2026, 20:00:00";"11.17";"215.01";"5.3"
"1757 Golf Club";"Aug 10, 2026, 19:00:00";"15.15";"235.52";"6.71"
"1757 Golf Club";"Aug 10, 2026, 18:00:00";"11.85";"224.43";"8.85"
"1757 Golf Club";"Aug 10, 2026, 17:00:00";"9.03";"129.72";"6.54"
"1757 Golf Club";"Aug 10, 2026, 16:00:00";"1.42";"68.34";"16.49"
"1757 Golf Club";"Aug 10, 2026, 15:00:00";"1.15";"73.54";"17.24"
"1757 Golf Club";"Aug 10, 2026, 14:00:00";"0.13";"76.41";"18.51"
"1757 Golf Club";"Aug 10, 2026, 13:00:00";"0.31";"79.52";"17.97"
"1757 Golf Club";"Aug 10, 2026, 12:00:00";"0";"84.43";"18.33"
"1757 Golf Club";"Aug 10, 2026, 11:00:00";"0";"106.58";"21.36"
"1757 Golf Club";"Aug 10, 2026, 10:00:00";"0.32";"166.04";"15.5"
"1757 Golf Club";"Aug 10, 2026, 09:00:00";"3.09";"205.65";"13.75"
"1757 Golf Club";"Aug 10, 2026, 08:00:00";"7.26";"285.2";"16.25"
"1757 Golf Club";"Aug 10, 2026, 07:00:00";"5.66";"304.11";"18.19"
"1757 Golf Club";"Aug 10, 2026, 06:00:00";"3.17";"268.5";"19.11"
"1757 Golf Club";"Aug 10, 2026, 05:00:00";"2.81";"256.99";"17.6"
"1757 Golf Club";"Aug 10, 2026, 04:00:00";"3.4";"267.96";"19.87"
"1757 Golf Club";"Aug 10, 2026, 03:00:00";"3.16";"244.94";"19.57"
"1757 Golf Club";"Aug 10, 2026, 02:00:00";"3.74";"193.78";"15.45"
"1757 Golf Club";"Aug 10, 2026, 01:00:00";"4.21";"164.38";"14.87"
"1757 Golf Club";"Aug 10, 2026, 00:00:00";"5.12";"117.61";"14.82"
"1757 Golf Club";"Aug 9, 2026, 23:00:00";"6.87";"99.56";"15.39"
"1757 Golf Club";"Aug 9, 2026, 22:00:00";"6.17";"83.29";"14.98"
"1757 Golf Club";"Aug 9, 2026, 21:00:00";"6.2";"55.83";"15.72"
"1757 Golf Club";"Aug 9, 2026, 20:00:00";"3.79";"39.8";"17.47"
"1757 Golf Club";"Aug 9, 2026, 19:00:00";"2.42";"38.6";"17.92"
"1757 Golf Club";"Aug 9, 2026, 18:00:00";"0.72";"36.34";"17.77"
"1757 Golf Club";"Aug 9, 2026, 17:00:00";"11.88";"26.16";"16.57"
"1757 Golf Club";"Aug 9, 2026, 16:00:00";"0";"17.29";"14.47"
"1757 Golf Club";"Aug 9, 2026, 15:00:00";"0";"30.01";"16.05"
"1757 Golf Club";"Aug 9, 2026, 14:00:00";"0";"61.16";"15.62"
"1757 Golf Club";"Aug 9, 2026, 13:00:00";"0";"99.59";"14.65"
"1757 Golf Club";"Aug 9, 2026, 12:00:00";"0";"118.32";"11.85"
"1757 Golf Club";"Aug 9, 2026, 11:00:00";"0";"130.39";"10.75"
"1757 Golf Club";"Aug 9, 2026, 10:00:00";"0";"157.72";"10.11"
"1757 Golf Club";"Aug 9, 2026, 09:00:00";"0.88";"232.45";"7.43"
"1757 Golf Club";"Aug 9, 2026, 08:00:00";"6.18";"291.92";"6.74"
"1757 Golf Club";"Aug 9, 2026, 07:00:00";"6.05";"268.03";"8.68"
"1757 Golf Club";"Aug 9, 2026, 06:00:00";"4.93";"231.65";"5.87"
"1757 Golf Club";"Aug 9, 2026, 05:00:00";"7.48";"215.26";"5.77"
"1757 Golf Club";"Aug 9, 2026, 04:00:00";"5.33";"198.93";"8"
"1757 Golf Club";"Aug 9, 2026, 03:00:00";"5.58";"179.23";"7.31"
"1757 Golf Club";"Aug 9, 2026, 02:00:00";"6.09";"147.34";"6.21"
"1757 Golf Club";"Aug 9, 2026, 01:00:00";"12.68";"102.56";"5.89"
"1757 Golf Club";"Aug 9, 2026, 00:00:00";"14.73";"74.01";"6"
"1757 Golf Club";"Aug 8, 2026, 23:00:00";"11.15";"75.09";"6.59"
"1757 Golf Club";"Aug 8, 2026, 22:00:00";"11.88";"75.4";"6.71"
"1757 Golf Club";"Aug 8, 2026, 21:00:00";"9.94";"53.68";"6.8"
"1757 Golf Club";"Aug 8, 2026, 20:00:00";"5.4";"59.34";"7.26"
"1757 Golf Club";"Aug 8, 2026, 19:00:00";"2.42";"63.97";"8.94"
"1757 Golf Club";"Aug 8, 2026, 18:00:00";"1.23";"66.29";"9.22"
"1757 Golf Club";"Aug 8, 2026, 17:00:00";"2.49";"84.41";"9.18"
"1757 Golf Club";"Aug 8, 2026, 16:00:00";"0.24";"70.4";"10.87"
"1757 Golf Club";"Aug 8, 2026, 15:00:00";"0";"84.3";"10.39"
"1757 Golf Club";"Aug 8, 2026, 14:00:00";"0.08";"109.7";"6.38"
"1757 Golf Club";"Aug 8, 2026, 13:00:00";"0";"104.94";"6.88"
"1757 Golf Club";"Aug 8, 2026, 12:00:00";"0";"111.98";"5.44"
"1757 Golf Club";"Aug 8, 2026, 11:00:00";"0";"147.94";"4.54"
"1757 Golf Club";"Aug 8, 2026, 10:00:00";"1.27";"247.09";"4.24"
"1757 Golf Club";"Aug 8, 2026, 09:00:00";"8.91";"307.6";"3.7"
"1757 Golf Club";"Aug 8, 2026, 08:00:00";"11.05";"328.21";"4.16"
"1757 Golf Club";"Aug 8, 2026, 07:00:00";"6.83";"331.42";"5.04"
"1757 Golf Club";"Aug 8, 2026, 06:00:00";"5.57";"304.56";"5.74"
"1757 Golf Club";"Aug 8, 2026, 05:00:00";"4.12";"264.74";"3.71"
"1757 Golf Club";"Aug 8, 2026, 04:00:00";"9.4";"239.79";"3.28"
"1757 Golf Club";"Aug 8, 2026, 03:00:00";"10.4";"220.24";"3.01"
"1757 Golf Club";"Aug 8, 2026, 02:00:00";"8.08";"209.7";"2.95"
"1757 Golf Club";"Aug 8, 2026, 01:00:00";"8.5";"179.93";"2.78"
"1757 Golf Club";"Aug 8, 2026, 00:00:00";"10.8";"150.53";"2.98"
"1757 Golf Club";"Aug 7, 2026, 23:00:00";"6.37";"138.28";"2.61"
"1757 Golf Club";"Aug 7, 2026, 22:00:00";"9.99";"116.39";"2.22"
"1757 Golf Club";"Aug 7, 2026, 21:00:00";"7.83";"136.28";"2.72"
"1757 Golf Club";"Aug 7, 2026, 20:00:00";"4.35";"143.28";"2.36"
"1757 Golf Club";"Aug 7, 2026, 19:00:00";"3.92";"144.32";"3.87"
"1757 Golf Club";"Aug 7, 2026, 18:00:00";"2.65";"137.49";"5.42"
"1757 Golf Club";"Aug 7, 2026, 17:00:00";"3.02";"125.63";"4.53"
"1757 Golf Club";"Aug 7, 2026, 16:00:00";"1.19";"97.5";"4.58"
"1757 Golf Club";"Aug 7, 2026, 15:00:00";"0.73";"119.43";"4.8"
"1757 Golf Club";"Aug 7, 2026, 14:00:00";"0.5";"115.34";"4.31"
"1757 Golf Club";"Aug 7, 2026, 13:00:00";"0";"118.42";"3.75"
"1757 Golf Club";"Aug 7, 2026, 12:00:00";"0.21";"168.13";"4.59"
"1757 Golf Club";"Aug 7, 2026, 11:00:00";"2.89";"221.55";"4.6"
"1757 Golf Club";"Aug 7, 2026, 10:00:00";"7.76";"292.09";"4.03"
"1757 Golf Club";"Aug 7, 2026, 09:00:00";"15.51";"385.59";"4.85"
"1757 Golf Club";"Aug 7, 2026, 08:00:00";"12.71";"415.37";"4.3"
"1757 Golf Club";"Aug 7, 2026, 07:00:00";"10.27";"388.57";"6.79"
"1757 Golf Club";"Aug 7, 2026, 06:00:00";"7.57";"368.87";"6.57"
"1757 Golf Club";"Aug 7, 2026, 05:00:00";"7.65";"357.34";"5.12"
"1757 Golf Club";"Aug 7, 2026, 04:00:00";"10.73";"342.93";"4.01"
"1757 Golf Club";"Aug 7, 2026, 03:00:00";"9.58";"384.92";"4.81"
"1757 Golf Club";"Aug 7, 2026, 02:00:00";"8.88";"394.13";"5.28"
"1757 Golf Club";"Aug 7, 2026, 01:00:00";"8.5";"402.05";"5.34"
"1757 Golf Club";"Aug 7, 2026, 00:00:00";"14.2";"365.48";"4.15"
"1757 Golf Club";"Aug 6, 2026, 23:00:00";"5.6";"326.71";"4.19"
"1757 Golf Club";"Aug 6, 2026, 22:00:00";"7.32";"282.3";"2.65"
"1757 Golf Club";"Aug 6, 2026, 21:00:00";"8.46";"298.99";"3.57"
"1757 Golf Club";"Aug 6, 2026, 20:00:00";"7.39";"290.54";"5.43"
"1757 Golf Club";"Aug 6, 2026, 19:00:00";"8.36";"297.77";"4.83"
"1757 Golf Club";"Aug 6, 2026, 18:00:00";"7.69";"281.65";"4.47"
"1757 Golf Club";"Aug 6, 2026, 17:00:00";"13.26";"288.98";"4.77"
"1757 Golf Club";"Aug 6, 2026, 16:00:00";"6.05";"120.15";"4.33"
"1757 Golf Club";"Aug 6, 2026, 15:00:00";"1.74";"109.36";"9.62"
"1757 Golf Club";"Aug 6, 2026, 14:00:00";"0";"119.54";"9.53"
"1757 Golf Club";"Aug 6, 2026, 13:00:00";"0.36";"158.59";"8.57"
"1757 Golf Club";"Aug 6, 2026, 12:00:00";"0.15";"205.82";"9.44"
"1757 Golf Club";"Aug 6, 2026, 11:00:00";"0";"250.28";"10.17"
"1757 Golf Club";"Aug 6, 2026, 10:00:00";"0.5";"329.44";"9.74"
"1757 Golf Club";"Aug 6, 2026, 09:00:00";"3.87";"408.88";"9.98"
"1757 Golf Club";"Aug 6, 2026, 08:00:00";"6.97";"411.31";"10.12"
"1757 Golf Club";"Aug 6, 2026, 07:00:00";"7";"390.58";"10.7"
"1757 Golf Club";"Aug 6, 2026, 06:00:00";"4.17";"367.57";"10.71"
"1757 Golf Club";"Aug 6, 2026, 05:00:00";"3.27";"342.51";"10.23"
"1757 Golf Club";"Aug 6, 2026, 04:00:00";"5.97";"315.77";"9.92"
"1757 Golf Club";"Aug 6, 2026, 03:00:00";"3.37";"284.15";"9.78"
"1757 Golf Club";"Aug 6, 2026, 02:00:00";"3.36";"247.09";"9.84"
"1757 Golf Club";"Aug 6, 2026, 01:00:00";"10.29";"217.91";"10.14"
"1757 Golf Club";"Aug 6, 2026, 00:00:00";"13.25";"196.72";"9.94"
"1757 Golf Club";"Aug 5, 2026, 23:00:00";"9.62";"170.97";"10.08"
"1757 Golf Club";"Aug 5, 2026, 22:00:00";"0";"0";"9.53"
"1757 Golf Club";"Aug 5, 2026, 21:00:00";"4.62";"171.78";"3.71"
"1757 Golf Club";"Aug 5, 2026, 20:00:00";"3.76";"179.05";"2.22"
"1757 Golf Club";"Aug 5, 2026, 19:00:00";"1.08";"186.95";"1.14"
"1757 Golf Club";"Aug 5, 2026, 18:00:00";"0.17";"181.77";"1.45"
"1757 Golf Club";"Aug 5, 2026, 17:00:00";"0";"221.77";"1.25"
"1757 Golf Club";"Aug 5, 2026, 16:00:00";"0.23";"250.59";"1.86"
"1757 Golf Club";"Aug 5, 2026, 15:00:00";"2.87";"272.74";"1.89"
"1757 Golf Club";"Aug 5, 2026, 14:00:00";"1.08";"261.15";"1.73"
"1757 Golf Club";"Aug 5, 2026, 13:00:00";"0.71";"270.21";"2.05"
"1757 Golf Club";"Aug 5, 2026, 12:00:00";"1.19";"306.61";"1.74"
"1757 Golf Club";"Aug 5, 2026, 11:00:00";"2.32";"430.4";"2.5"
"1757 Golf Club";"Aug 5, 2026, 10:00:00";"3.78";"515.52";"2.5"
"1757 Golf Club";"Aug 5, 2026, 09:00:00";"4.52";"518.32";"2.79"
"1757 Golf Club";"Aug 5, 2026, 08:00:00";"6.92";"517.64";"5.45"
"1757 Golf Club";"Aug 5, 2026, 07:00:00";"5.89";"519.35";"6.91"
"1757 Golf Club";"Aug 5, 2026, 06:00:00";"5.15";"416.99";"7.58"
"1757 Golf Club";"Aug 5, 2026, 05:00:00";"5.31";"364.98";"6.26"
"1757 Golf Club";"Aug 5, 2026, 04:00:00";"5.76";"272.59";"5.88"
"1757 Golf Club";"Aug 5, 2026, 03:00:00";"3.92";"156.14";"3.36"
"1757 Golf Club";"Aug 5, 2026, 02:00:00";"3.38";"150.01";"3.62"
"1757 Golf Club";"Aug 5, 2026, 01:00:00";"3.99";"135.13";"3.47"
"1757 Golf Club";"Aug 5, 2026, 00:00:00";"4.9";"123.82";"3.39"
"1757 Golf Club";"Aug 4, 2026, 23:00:00";"5.46";"116.34";"3.23"
"1757 Golf Club";"Aug 4, 2026, 22:00:00";"6.58";"105.36";"3.44"
"1757 Golf Club";"Aug 4, 2026, 21:00:00";"7.93";"84.79";"3.84"
"1757 Golf Club";"Aug 4, 2026, 20:00:00";"7.74";"59.79";"3.99"
"1757 Golf Club";"Aug 4, 2026, 19:00:00";"5.96";"37.45";"4.53"
"1757 Golf Club";"Aug 4, 2026, 18:00:00";"2.51";"28.96";"4.77"
"1757 Golf Club";"Aug 4, 2026, 17:00:00";"3.89";"35.38";"4.4"
"1757 Golf Club";"Aug 4, 2026, 16:00:00";"1.47";"40.54";"4.82"
"1757 Golf Club";"Aug 4, 2026, 15:00:00";"1.04";"49.01";"5.04"
"1757 Golf Club";"Aug 4, 2026, 14:00:00";"1.03";"43.27";"4.71"
"1757 Golf Club";"Aug 4, 2026, 13:00:00";"0";"34.84";"4.15"
"1757 Golf Club";"Aug 4, 2026, 12:00:00";"0";"58.45";"3.58"
"1757 Golf Club";"Aug 4, 2026, 11:00:00";"0";"78.08";"2.76"
"1757 Golf Club";"Aug 4, 2026, 10:00:00";"2.84";"100.87";"3.02"
"1757 Golf Club";"Aug 4, 2026, 09:00:00";"5.31";"119.95";"3.36"
"1757 Golf Club";"Aug 4, 2026, 08:00:00";"6.4";"126.5";"3.53"
"1757 Golf Club";"Aug 4, 2026, 07:00:00";"6.25";"119.51";"4.08"
"1757 Golf Club";"Aug 4, 2026, 06:00:00";"4.36";"105.21";"4.38"
"1757 Golf Club";"Aug 4, 2026, 05:00:00";"3.92";"89.64";"4.3"
"1757 Golf Club";"Aug 4, 2026, 04:00:00";"3.83";"71.59";"4.35"
"1757 Golf Club";"Aug 4, 2026, 03:00:00";"3.69";"59.79";"4.23"
"1757 Golf Club";"Aug 4, 2026, 02:00:00";"2.71";"53.67";"4.66"
"1757 Golf Club";"Aug 4, 2026, 01:00:00";"5";"49.2";"4.34"
"1757 Golf Club";"Aug 4, 2026, 00:00:00";"5.23";"37";"4.34"
"1757 Golf Club";"Aug 3, 2026, 23:00:00";"5.02";"28.1";"4.17"
"1757 Golf Club";"Aug 3, 2026, 22:00:00";"5.37";"24.88";"4.6"
"1757 Golf Club";"Aug 3, 2026, 21:00:00";"5.11";"26.99";"4.65"
"1757 Golf Club";"Aug 3, 2026, 20:00:00";"4.33";"20.99";"4.06"
"1757 Golf Club";"Aug 3, 2026, 19:00:00";"2.89";"9.24";"3.92"
"1757 Golf Club";"Aug 3, 2026, 18:00:00";"0.87";"13.37";"3.36"
"1757 Golf Club";"Aug 3, 2026, 17:00:00";"0.22";"30.29";"1.43"
"1757 Golf Club";"Aug 3, 2026, 16:00:00";"0";"51.74";"0.97"
"1757 Golf Club";"Aug 3, 2026, 15:00:00";"0.01";"99.87";"1.95"
"1757 Golf Club";"Aug 3, 2026, 14:00:00";"0.5";"120.61";"4.8"
"1757 Golf Club";"Aug 3, 2026, 13:00:00";"0.28";"121.26";"5.46"
"1757 Golf Club";"Aug 3, 2026, 12:00:00";"0";"167.92";"6.75"
"1757 Golf Club";"Aug 3, 2026, 11:00:00";"0";"248.14";"7.39"
"1757 Golf Club";"Aug 3, 2026, 10:00:00";"0.67";"383.79";"8.24"
"1757 Golf Club";"Aug 3, 2026, 09:00:00";"5.1";"480.82";"9.28"
"1757 Golf Club";"Aug 3, 2026, 08:00:00";"6.92";"515.79";"9.2"
"1757 Golf Club";"Aug 3, 2026, 07:00:00";"4.77";"516.73";"8.13"
"1757 Golf Club";"Aug 3, 2026, 06:00:00";"3.34";"539.05";"7.19"
"1757 Golf Club";"Aug 3, 2026, 05:00:00";"3.49";"516.37";"5.85"
"1757 Golf Club";"Aug 3, 2026, 04:00:00";"3.67";"508.86";"4.27"
"1757 Golf Club";"Aug 3, 2026, 03:00:00";"4.29";"506.29";"5.31"
"1757 Golf Club";"Aug 3, 2026, 02:00:00";"3.39";"505.06";"5.96"
"1757 Golf Club";"Aug 3, 2026, 01:00:00";"6.09";"487.46";"5.24"
"1757 Golf Club";"Aug 3, 2026, 00:00:00";"9.62";"479.53";"5.12"
"1757 Golf Club";"Aug 2, 2026, 23:00:00";"7.35";"456.64";"4.71"
"1757 Golf Club";"Aug 2, 2026, 22:00:00";"8.02";"420.77";"4.31"
"1757 Golf Club";"Aug 2, 2026, 21:00:00";"5.43";"389.01";"6.02"
"1757 Golf Club";"Aug 2, 2026, 20:00:00";"3.67";"344.32";"7.86"
"1757 Golf Club";"Aug 2, 2026, 19:00:00";"3.79";"332.54";"5.71"
"1757 Golf Club";"Aug 2, 2026, 18:00:00";"3.43";"368.22";"6.03"
"1757 Golf Club";"Aug 2, 2026, 17:00:00";"3.94";"345.52";"7.08"
"1757 Golf Club";"Aug 2, 2026, 16:00:00";"1.92";"287.12";"6.28"
"1757 Golf Club";"Aug 2, 2026, 15:00:00";"5.17";"317.46";"6.48"
"1757 Golf Club";"Aug 2, 2026, 14:00:00";"5.25";"352.81";"6.4"
"1757 Golf Club";"Aug 2, 2026, 13:00:00";"5.61";"383.43";"9.7"
"1757 Golf Club";"Aug 2, 2026, 12:00:00";"5.49";"307.51";"9.22"
"1757 Golf Club";"Aug 2, 2026, 11:00:00";"5.68";"263.7";"7.82"
"1757 Golf Club";"Aug 2, 2026, 10:00:00";"4.9";"223.25";"7.1"
"1757 Golf Club";"Aug 2, 2026, 09:00:00";"4.96";"184.09";"6.37"
"1757 Golf Club";"Aug 2, 2026, 08:00:00";"5.49";"164.67";"5.5"
"1757 Golf Club";"Aug 2, 2026, 07:00:00";"5.03";"138.24";"5.51"
"1757 Golf Club";"Aug 2, 2026, 06:00:00";"4.44";"119.73";"5.15"
"1757 Golf Club";"Aug 2, 2026, 05:00:00";"4.65";"103.26";"5.42"
"1757 Golf Club";"Aug 2, 2026, 04:00:00";"4.94";"83.53";"5.09"
"1757 Golf Club";"Aug 2, 2026, 03:00:00";"4.24";"82.16";"5.37"
"1757 Golf Club";"Aug 2, 2026, 02:00:00";"3.63";"81.69";"5.99"
"1757 Golf Club";"Aug 2, 2026, 01:00:00";"3.53";"85.49";"6.81"
"1757 Golf Club";"Aug 2, 2026, 00:00:00";"4.08";"95.24";"9.27"
"1757 Golf Club";"Aug 1, 2026, 23:00:00";"5.42";"109.33";"11.34"
"1757 Golf Club";"Aug 1, 2026, 22:00:00";"4.83";"94.18";"13.6"
"1757 Golf Club";"Aug 1, 2026, 21:00:00";"5.38";"90.98";"14.3"
"1757 Golf Club";"Aug 1, 2026, 20:00:00";"4.57";"82.68";"16.41"
"1757 Golf Club";"Aug 1, 2026, 19:00:00";"5.02";"74.3";"16.33"
"1757 Golf Club";"Aug 1, 2026, 18:00:00";"5.25";"58.56";"12.32"
"1757 Golf Club";"Aug 1, 2026, 17:00:00";"3.81";"32.33";"9.91"
"1757 Golf Club";"Aug 1, 2026, 16:00:00";"2.65";"33.24";"9.4"
"1757 Golf Club";"Aug 1, 2026, 15:00:00";"0.74";"23.22";"8.05"
"1757 Golf Club";"Aug 1, 2026, 14:00:00";"1.78";"41.44";"7.75"
"1757 Golf Club";"Aug 1, 2026, 13:00:00";"2.23";"51.63";"7.04"
"1757 Golf Club";"Aug 1, 2026, 12:00:00";"2.64";"55.5";"6.92"
"1757 Golf Club";"Aug 1, 2026, 11:00:00";"4.03";"81.03";"6.91"
"1757 Golf Club";"Aug 1, 2026, 10:00:00";"15.45";"108.86";"6.27"
"1757 Golf Club";"Aug 1, 2026, 09:00:00";"9.66";"110.3";"5.63"
"1757 Golf Club";"Aug 1, 2026, 08:00:00";"15.85";"140.36";"5.25"
"1757 Golf Club";"Aug 1, 2026, 07:00:00";"8.68";"91.97";"5.21"
"1757 Golf Club";"Aug 1, 2026, 06:00:00";"8.16";"53.95";"4.53"
"1757 Golf Club";"Aug 1, 2026, 05:00:00";"6.85";"40.46";"4.39"
"1757 Golf Club";"Aug 1, 2026, 04:00:00";"9.15";"55.79";"5.17"
"1757 Golf Club";"Aug 1, 2026, 03:00:00";"7.67";"58.37";"6.21"
"1757 Golf Club";"Aug 1, 2026, 02:00:00";"10.39";"38.25";"5.95"
"1757 Golf Club";"Aug 1, 2026, 01:00:00";"17.21";"27.19";"6.47"
"1757 Golf Club";"Aug 1, 2026, 00:00:00";"16.38";"16.78";"7.75"
"1757 Golf Club";"Jul 31, 2026, 23:00:00";"8.81";"35.68";"7.69"
"1757 Golf Club";"Jul 31, 2026, 22:00:00";"8.29";"25.9";"7.3"
"1757 Golf Club";"Jul 31, 2026, 21:00:00";"5.81";"4.35";"8.06"
"1757 Golf Club";"Jul 31, 2026, 20:00:00";"3.9";"3.1";"9.37"
"1757 Golf Club";"Jul 31, 2026, 19:00:00";"1.3";"1.31";"9.96"
"1757 Golf Club";"Jul 31, 2026, 18:00:00";"1.13";"4.86";"10.67"
"1757 Golf Club";"Jul 31, 2026, 17:00:00";"0.74";"11.77";"10.58"
"1757 Golf Club";"Jul 31, 2026, 16:00:00";"2.12";"6.98";"10.19"
"1757 Golf Club";"Jul 31, 2026, 15:00:00";"0.47";"8.98";"10.06"
"1757 Golf Club";"Jul 31, 2026, 14:00:00";"1.09";"14.88";"9.47"
"1757 Golf Club";"Jul 31, 2026, 13:00:00";"0.58";"20.44";"9.38"
"1757 Golf Club";"Jul 31, 2026, 12:00:00";"0.09";"48.59";"6.82"
"1757 Golf Club";"Jul 31, 2026, 11:00:00";"0";"49.41";"5.91"
"1757 Golf Club";"Jul 31, 2026, 10:00:00";"1.22";"47.14";"4.73"
"1757 Golf Club";"Jul 31, 2026, 09:00:00";"5.78";"46.66";"3.61"
"1757 Golf Club";"Jul 31, 2026, 08:00:00";"6.2";"40.61";"3.56"
"1757 Golf Club";"Jul 31, 2026, 07:00:00";"5.77";"36.41";"3.45"
"1757 Golf Club";"Jul 31, 2026, 06:00:00";"5.98";"37.77";"4.19"
"1757 Golf Club";"Jul 31, 2026, 05:00:00";"3.31";"31.6";"4.69"
"1757 Golf Club";"Jul 31, 2026, 04:00:00";"3.79";"29.36";"3.37"
"1757 Golf Club";"Jul 31, 2026, 03:00:00";"3.83";"31.38";"3.32"
"1757 Golf Club";"Jul 31, 2026, 02:00:00";"3.04";"33.29";"3.55"
"1757 Golf Club";"Jul 31, 2026, 01:00:00";"4.04";"27.55";"2.9"
"1757 Golf Club";"Jul 31, 2026, 00:00:00";"1.95";"28.22";"3.68"
"1757 Golf Club";"Jul 30, 2026, 23:00:00";"1.27";"18.84";"3.38"
"1757 Golf Club";"Jul 30, 2026, 22:00:00";"2.91";"17.36";"2.94"
"1757 Golf Club";"Jul 30, 2026, 21:00:00";"2.85";"9.74";"3.01"
"1757 Golf Club";"Jul 30, 2026, 20:00:00";"3.16";"4.89";"3.16"
"1757 Golf Club";"Jul 30, 2026, 19:00:00";"2.47";"0.97";"3.28"
"1757 Golf Club";"Jul 30, 2026, 18:00:00";"2.95";"0.52";"3.33"
"1757 Golf Club";"Jul 30, 2026, 17:00:00";"2";"0.4";"3.33"
"1757 Golf Club";"Jul 30, 2026, 16:00:00";"0.47";"3.22";"3.43"
"1757 Golf Club";"Jul 30, 2026, 15:00:00";"0.61";"3.01";"3.61"
"1757 Golf Club";"Jul 30, 2026, 14:00:00";"0.76";"2.59";"3.91"
"1757 Golf Club";"Jul 30, 2026, 13:00:00";"0.54";"0.09";"3.98"
"1757 Golf Club";"Jul 30, 2026, 12:00:00";"0.24";"0";"4.13"
"1757 Golf Club";"Jul 30, 2026, 11:00:00";"1.14";"0.02";"3.81"
"1757 Golf Club";"Jul 30, 2026, 10:00:00";"2.55";"2.56";"3.38"
"1757 Golf Club";"Jul 30, 2026, 09:00:00";"3.57";"14.06";"3.03"
"1757 Golf Club";"Jul 30, 2026, 08:00:00";"5.56";"19.89";"3"
"1757 Golf Club";"Jul 30, 2026, 07:00:00";"4.68";"15.69";"3.22"
"1757 Golf Club";"Jul 30, 2026, 06:00:00";"3.58";"13.66";"3.32"
"1757 Golf Club";"Jul 30, 2026, 05:00:00";"3.78";"16.1";"4.09"
"1757 Golf Club";"Jul 30, 2026, 04:00:00";"3.45";"15.13";"4.83"
"1757 Golf Club";"Jul 30, 2026, 03:00:00";"3.56";"12.77";"5.66"
"1757 Golf Club";"Jul 30, 2026, 02:00:00";"3.41";"17.81";"6.44"
"1757 Golf Club";"Jul 30, 2026, 01:00:00";"4.39";"17.36";"6.92"
"1757 Golf Club";"Jul 30, 2026, 00:00:00";"4.48";"16.31";"7.15"
"1757 Golf Club";"Jul 29, 2026, 23:00:00";"4.31";"13.69";"6.7"
"1757 Golf Club";"Jul 29, 2026, 22:00:00";"3.88";"10.01";"7.19"
"1757 Golf Club";"Jul 29, 2026, 21:00:00";"4.39";"10.61";"9.37"
"1757 Golf Club";"Jul 29, 2026, 20:00:00";"4.36";"9.26";"9.28"
"1757 Golf Club";"Jul 29, 2026, 19:00:00";"4.65";"8.07";"9.32"
"1757 Golf Club";"Jul 29, 2026, 18:00:00";"2.49";"6.72";"11.06"
"1757 Golf Club";"Jul 29, 2026, 17:00:00";"1.82";"12.51";"11.1"
"1757 Golf Club";"Jul 29, 2026, 16:00:00";"1.93";"9.35";"12.19"
"1757 Golf Club";"Jul 29, 2026, 15:00:00";"2.7";"8.69";"12.76"
"1757 Golf Club";"Jul 29, 2026, 14:00:00";"0.88";"8.52";"10.2"
"1757 Golf Club";"Jul 29, 2026, 13:00:00";"0.35";"11.37";"10.74"
"1757 Golf Club";"Jul 29, 2026, 12:00:00";"0";"18.7";"14.04"
"1757 Golf Club";"Jul 29, 2026, 11:00:00";"0.04";"35.83";"13.23"
"1757 Golf Club";"Jul 29, 2026, 10:00:00";"0.39";"72.83";"12.68"
"1757 Golf Club";"Jul 29, 2026, 09:00:00";"3.54";"182.33";"12.48"
"1757 Golf Club";"Jul 29, 2026, 08:00:00";"5.2";"193.94";"13.45"
"1757 Golf Club";"Jul 29, 2026, 07:00:00";"4.39";"211.57";"12.25"
"1757 Golf Club";"Jul 29, 2026, 06:00:00";"4.04";"240.42";"10.01"
"1757 Golf Club";"Jul 29, 2026, 05:00:00";"3.7";"264.08";"9.4"
"1757 Golf Club";"Jul 29, 2026, 04:00:00";"3.07";"279.83";"8.26"
"1757 Golf Club";"Jul 29, 2026, 03:00:00";"3.9";"301.04";"5.78"
"1757 Golf Club";"Jul 29, 2026, 02:00:00";"3.75";"326.7";"6.57"
"1757 Golf Club";"Jul 29, 2026, 01:00:00";"4.08";"343.43";"7.55"
"1757 Golf Club";"Jul 29, 2026, 00:00:00";"5.64";"338.89";"5.66"
"1757 Golf Club";"Jul 28, 2026, 23:00:00";"4.94";"312.28";"7.19"
"1757 Golf Club";"Jul 28, 2026, 22:00:00";"6.26";"298.03";"6.13"
"1757 Golf Club";"Jul 28, 2026, 21:00:00";"7.76";"265.07";"6.03"
"1757 Golf Club";"Jul 28, 2026, 20:00:00";"8.19";"220.64";"5.71"
"1757 Golf Club";"Jul 28, 2026, 19:00:00";"7.98";"187.93";"7.98"
"1757 Golf Club";"Jul 28, 2026, 18:00:00";"4.32";"78.16";"10.42"
